idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
ortaya koymak,Cumhuriyet’in ortaya koyduğu manayı hep birlikte anlamak mecburiyetindeyiz.,idiom,0.75,3,1,0,"[3, 4]","['ortaya', 'koyduğu']","['cumhuriyet', '', 'in', 'orta', 'koymak', 'Mana', 'hep', 'Birlik', 'anlamak', 'mecburiyet', '.']","['Cumhuriyet', '’', 'in', 'ortaya', 'koyduğu', 'manayı', 'hep', 'birlikte', 'anlamak', 'mecburiyetindeyiz', '.']"
ortaya koymak,Cümlenin ortasına virgül koydum,nonidiom,1.0,3,0,0,"[1, 3]","['ortasına', 'koydum']","['cümle', 'orta', 'virgül', 'koymak']","['Cümlenin', 'ortasına', 'virgül', 'koydum']"
ortaya koymak,Dikişin ortasına tehel koydum,nonidiom,1.0,3,0,0,"[1, 3]","['ortasına', 'koydum']","['dikmek', 'orta', 'tehel', 'koymak']","['Dikişin', 'ortasına', 'tehel', 'koydum']"
ortaya koymak,Dizinin ortasına reklam koydum,nonidiom,1.0,3,0,0,"[1, 3]","['ortasına', 'koydum']","['dizin', 'orta', 'reklâm', 'koymak']","['Dizinin', 'ortasına', 'reklam', 'koydum']"
ortaya koymak,"Ekrandaki güler yüzü ve ortaya koyduğu büyük mücadeleyle hatırlayacağımız #DilayKemer‘e Allah’tan rahmet; ailesine, yakınlarına ve spor camiasına başsağlığı diliyorum.",idiom,0.6666666666666666,2,1,0,"[4, 5]","['ortaya', 'koyduğu']","['ekran', 'Güler', 'yüz', 've', 'orta', 'koymak', 'Büyük', 'Mücadele', 'hatırlamak', '#', 'DilayKemer', '‘', 'e', 'Allah', '', 'tan', 'rahmet', ';', 'aile', ',', 'yakın', 've', 'spor', 'camia', 'başsağlığı', 'dilmek', '.']","['Ekrandaki', 'güler', 'yüzü', 've', 'ortaya', 'koyduğu', 'büyük', 'mücadeleyle', 'hatırlayacağımız', '#', 'DilayKemer', '‘', 'e', 'Allah', '’', 'tan', 'rahmet', ';', 'ailesine', ',', 'yakınlarına', 've', 'spor', 'camiasına', 'başsağlığı', 'diliyorum', '.']"
ortaya koymak,Elinde bilgi olan ortaya koysun.,idiom,0.0,0,1,0,"[3, 4]","['ortaya', 'koysun']","['el', 'bilgi', 'ol', 'orta', 'koy', '.']","['Elinde', 'bilgi', 'olan', 'ortaya', 'koysun', '.']"
ortaya koymak,Elmaların ortasına bıçak koydu.,nonidiom,1.0,4,0,0,"[1, 3]","['ortasına', 'koydu']","['elma', 'orta', 'bıçak', 'koymak', '.']","['Elmaların', 'ortasına', 'bıçak', 'koydu', '.']"
ortaya koymak,Elmaların ortasına bıçak koydu.,nonidiom,0.6666666666666666,2,1,0,"[1, 3]","['ortasına', 'koydu']","['elma', 'orta', 'bıçak', 'koymak', '.']","['Elmaların', 'ortasına', 'bıçak', 'koydu', '.']"
ortaya koymak,Eve girince ayakkabılarını çıkarıp ortadaki yere koydu.,nonidiom,0.6666666666666666,2,0,1,"[4, 7]","['ortada', 'koydu']","['ev', 'gir', 'ayakkabı', 'çıkar', 'orta', 'ki', 'yer', 'koy', '.']","['Eve', 'girince', 'ayakkabılarını', 'çıkarıp', 'ortada', 'ki', 'yere', 'koydu', '.']"
ortaya koymak,Eğitim konusunda yeni bir perspektif ortaya koymak gerekiyor.,idiom,1.0,1,0,0,"[5, 6]","['ortaya', 'koymak']","['eğitim', 'konu', 'yeni', 'bir', 'perspektif', 'orta', 'koy', 'gerek', '.']","['Eğitim', 'konusunda', 'yeni', 'bir', 'perspektif', 'ortaya', 'koymak', 'gerekiyor', '.']"
ortaya koymak,Farkını ortaya koy.,idiom,1.0,3,0,0,"[1, 2]","['ortaya', 'koy']","['fark', 'orta', 'koy', '.']","['Farkını', 'ortaya', 'koy', '.']"
ortaya koymak,Farkını ortaya koy.,idiom,0.6666666666666666,2,1,0,"[1, 2]","['ortaya', 'koy']","['fark', 'orta', 'koymak', '.']","['Farkını', 'ortaya', 'koy', '.']"
ortaya koymak,Galatasaray güzel bir performans ortaya koyarak üç puanı evine götürdü.,idiom,1.0,2,0,0,"[4, 5]","['ortaya', 'koyarak']","['Galatasaray', 'güzel', 'bir', 'performans', 'orta', 'koymak', 'üç', 'puan', 'ev', 'götürmek', '.']","['Galatasaray', 'güzel', 'bir', 'performans', 'ortaya', 'koyarak', 'üç', 'puanı', 'evine', 'götürdü', '.']"
ortaya koymak,Garson getirdiği salatayı masanın ortasına koydu,nonidiom,0.75,3,1,0,"[4, 5]","['ortasına', 'koydu']","['garson', 'getirmek', 'salata', 'masa', 'orta', 'koymak']","['Garson', 'getirdiği', 'salatayı', 'masanın', 'ortasına', 'koydu']"
ortaya koymak,Gece gece koridorun ortasına kim koydu bu sepeti ya?,nonidiom,0.6666666666666666,2,1,0,"[3, 5]","['ortasına', 'koydu']","['ge', 'ge', 'koridor', 'orta', 'kim', 'koymak', 'bu', 'sepet', 'ya', '?']","['Gece', 'gece', 'koridorun', 'ortasına', 'kim', 'koydu', 'bu', 'sepeti', 'ya', '?']"
ortaya koymak,Gerçekten tüm hayatını ortaya mı koyacaksın?,idiom,1.0,4,0,0,"[3, 5]","['ortaya', 'koyacaksın']","['gerçekten', 'tüm', 'hayat', 'orta', 'mı', 'koy', '?']","['Gerçekten', 'tüm', 'hayatını', 'ortaya', 'mı', 'koyacaksın', '?']"
ortaya koymak,Getirdiklerini şöyle bir ortaya koy.,nonidiom,1.0,3,0,0,"[3, 4]","['ortaya', 'koy']","['getir', 'şöyle', 'bir', 'orta', 'koy', '.']","['Getirdiklerini', 'şöyle', 'bir', 'ortaya', 'koy', '.']"
ortaya koymak,Grupta herkes proje hakkındaki fikirlerini ortaya koydu.,idiom,1.0,3,0,0,"[6, 7]","['ortaya', 'koydu']","['grup', 'herkes', 'proje', 'hak', 'ki', 'fikir', 'orta', 'koy', '.']","['Grupta', 'herkes', 'proje', 'hakkında', 'ki', 'fikirlerini', 'ortaya', 'koydu', '.']"
ortaya koymak,"Görüşlerini mi ortaya koyuyorlar, kavga mı ediyorlar belli değildi.",idiom,1.0,3,0,0,"[2, 3]","['ortaya', 'koyuyorlar']","['görüş', 'mi', 'orta', 'koy', ',', 'kavga', 'mı', 'et', 'belli', 'değil', '.']","['Görüşlerini', 'mi', 'ortaya', 'koyuyorlar', ',', 'kavga', 'mı', 'ediyorlar', 'belli', 'değildi', '.']"
ortaya koymak,Güzel bir proje ortaya koymak için gece gündüz çalıştım,idiom,0.6666666666666666,2,0,1,"[3, 4]","['ortaya', 'koymak']","['güzel', 'bir', 'proje', 'orta', 'koy', 'için', 'gece', 'gündüz', 'çalış']","['Güzel', 'bir', 'proje', 'ortaya', 'koymak', 'için', 'gece', 'gündüz', 'çalıştım']"
ortaya koymak,"Güzel oyun, azimli mücadele, ortaya koyulan yürek ve devamında gelen galibiyet!",idiom,0.5,1,1,0,"[6, 7]","['ortaya', 'koyulan']","['güzel', 'oyun', ',', 'azim', 'Mücadele', ',', 'orta', 'koymak', 'yürek', 've', 'devam', 'gele', 'galibiyet', '!']","['Güzel', 'oyun', ',', 'azimli', 'mücadele', ',', 'ortaya', 'koyulan', 'yürek', 've', 'devamında', 'gelen', 'galibiyet', '!']"
ortaya koymak,Hadi çık ortaya da koyalım şunu.,nonidiom,1.0,3,0,0,"[2, 4]","['ortaya', 'koyalım']","['hadi', 'çık', 'orta', 'da', 'koy', 'şu', '.']","['Hadi', 'çık', 'ortaya', 'da', 'koyalım', 'şunu', '.']"
ortaya koymak,"Hadi, ortaya da birkaç mum koy!",nonidiom,1.0,1,0,0,"[2, 6]","['ortaya', 'koy']","['hadi', ',', 'orta', 'da', 'birkaç', 'mum', 'koy', '!']","['Hadi', ',', 'ortaya', 'da', 'birkaç', 'mum', 'koy', '!']"
ortaya koymak,Haritanın ortasında yer alan koy güzelliğinin yanında canlı çeşitliliğiyle de ziyaretçilerini büyülemeye devam ediyor.,nonidiom,1.0,2,0,0,"[1, 4]","['ortasında', 'koy']","['haritan', 'orta', 'yer', 'al', 'koy', 'güzellik', 'yan', 'canlı', 'çeşitlilik', 'de', 'ziyaretçi', 'büyüle', 'devam', 'et', '.']","['Haritanın', 'ortasında', 'yer', 'alan', 'koy', 'güzelliğinin', 'yanında', 'canlı', 'çeşitliliğiyle', 'de', 'ziyaretçilerini', 'büyülemeye', 'devam', 'ediyor', '.']"
ortaya koymak,Havuzun ortasına koyulan bu saçma masa da ne böyle?,nonidiom,1.0,3,0,0,"[1, 2]","['ortasına', 'koyulan']","['havuz', 'orta', 'koy', 'bu', 'saçma', 'masa', 'da', 'ne', 'böyle', '?']","['Havuzun', 'ortasına', 'koyulan', 'bu', 'saçma', 'masa', 'da', 'ne', 'böyle', '?']"
ortaya koymak,Her şeyimizi  ortaya mı koyalım yani?,idiom,1.0,3,0,0,"[2, 4]","['ortaya', 'koyalım']","['her', 'şey', 'orta', 'mı', 'koy', 'yani', '?']","['Her', 'şeyimizi', 'ortaya', 'mı', 'koyalım', 'yani', '?']"
ortaya koymak,Herkes sermaye için ortaya para koymalı.,idiom,0.6666666666666666,2,1,0,"[3, 5]","['ortaya', 'koymalı']","['herkes', 'sermaye', 'iç', 'orta', 'par', 'koymak', '.']","['Herkes', 'sermaye', 'için', 'ortaya', 'para', 'koymalı', '.']"
ortaya koymak,Herkes yüreğini ortaya koysun.,idiom,1.0,1,0,0,"[2, 3]","['ortaya', 'koysun']","['herkes', 'yürek', 'orta', 'koy', '.']","['Herkes', 'yüreğini', 'ortaya', 'koysun', '.']"
ortaya koymak,"Izmir'de bugün yaşanan felaketin de daha önce yaşananların da ortaya koyduğu,  fen ve mühendislik hizmeti almamış yapıların insanların canlı olarak gömüldüğü betonarme tabutlardan başkaca bir anlam taşımadığı gerçeğini, suratımıza tokat gibi çarpmıştır.",idiom,1.0,2,0,0,"[9, 10]","['ortaya', 'koyduğu']","['Izmirde', 'bugün', 'yaşamak', 'felâket', 'de', 'daha', 'ön', 'yaşamak', 'da', 'orta', 'koymak', ',', 'fen', 've', 'mühendis', 'hizmet', 'almak', 'yapı', 'insan', 'canlı', 'olmak', 'gömmek', 'betonarme', 'tabut', 'başka', 'bir', 'anlam', 'taşımak', 'gerçek', ',', 'surat', 'Tokat', 'gibi', 'çarpmak', '.']","[""Izmir'de"", 'bugün', 'yaşanan', 'felaketin', 'de', 'daha', 'önce', 'yaşananların', 'da', 'ortaya', 'koyduğu', ',', 'fen', 've', 'mühendislik', 'hizmeti', 'almamış', 'yapıların', 'insanların', 'canlı', 'olarak', 'gömüldüğü', 'betonarme', 'tabutlardan', 'başkaca', 'bir', 'anlam', 'taşımadığı', 'gerçeğini', ',', 'suratımıza', 'tokat', 'gibi', 'çarpmıştır', '.']"
ortaya koymak,Kahvaltıda masanın ortasına sadece peynir ve zeytin koydu.,nonidiom,1.0,4,0,0,"[2, 7]","['ortasına', 'koydu']","['kahvaltı', 'masa', 'orta', 'sadece', 'peynir', 've', 'zeyt', 'koy', '.']","['Kahvaltıda', 'masanın', 'ortasına', 'sadece', 'peynir', 've', 'zeytin', 'koydu', '.']"
ortaya koymak,Kaliteli bir chatbot ortaya koymak kolay bir iş değildir.,idiom,1.0,3,0,0,"[4, 5]","['ortaya', 'koymak']","['kalite', 'li', 'bir', 'chatbot', 'orta', 'koy', 'kolay', 'bir', 'iş', 'değil', '.']","['Kalite', 'li', 'bir', 'chatbot', 'ortaya', 'koymak', 'kolay', 'bir', 'iş', 'değildir', '.']"
ortaya koymak,Kanunda gösterilen kurallara uygun olarak kovuşturma yapmak ve delillerin ortaya koyulması ile tartışılmasının ardından hüküm vermektir.,idiom,1.0,2,0,0,"[9, 10]","['ortaya', 'koyulması']","['kanun', 'göster', 'kural', 'uygun', 'olarak', 'kovuş', 'yap', 've', 'delil', 'orta', 'koy', 'ile', 'tartış', 'ardından', 'hüküm', 'ver', 'i', '.']","['Kanunda', 'gösterilen', 'kurallara', 'uygun', 'olarak', 'kovuşturma', 'yapmak', 've', 'delillerin', 'ortaya', 'koyulması', 'ile', 'tartışılmasının', 'ardından', 'hüküm', 'vermek', 'tir', '.']"
ortaya koymak,"Karşı Olan, Farkını Ortaya Koysun Artık.",idiom,0.0,0,1,0,"[4, 5]","['Ortaya', 'Koysun']","['karşı', 'ol', ',', 'fark', 'orta', 'koy', 'artık', '.']","['Karşı', 'Olan', ',', 'Farkını', 'Ortaya', 'Koysun', 'Artık', '.']"
ortaya koymak,Kime karşı bu savaşı verdiğini vereceğini apaçık ortaya koyacaksın.,idiom,0.0,0,0,0,"[7, 8]","['ortaya', 'koyacaksın']","['kim', 'karşı', 'bu', 'savaş', 'ver', 'ver', 'apaçık', 'orta', 'koy', '.']","['Kime', 'karşı', 'bu', 'savaşı', 'verdiğini', 'vereceğini', 'apaçık', 'ortaya', 'koyacaksın', '.']"
ortaya koymak,Kimin elinde neyi varsa koysun ortaya bu saatten sonra.,idiom,1.0,1,0,0,"[6, 5]","['ortaya', 'koysun']","['kim', 'el', 'ne', 'var', 'i', 'koy', 'orta', 'bu', 'saat', 'sonra', '.']","['Kimin', 'elinde', 'neyi', 'var', 'sa', 'koysun', 'ortaya', 'bu', 'saatten', 'sonra', '.']"
ortaya koymak,"Koca bi ulus bilimin ortaya koyduğu ihmalleri/iğrençlikleri reddedip mucize kurtuluşlarla avutuyor kendini, şaşırıyorum.",idiom,0.6666666666666666,2,1,0,"[4, 5]","['ortaya', 'koyduğu']","['kocamak', 'bi', 'Ulus', 'bilim', 'orta', 'koymak', 'ihmalleri/iğrençlikleri', 'reddetmek', 'Mucize', 'kurtulmak', 'avutmak', 'kendi', ',', 'şaşırmak', '.']","['Koca', 'bi', 'ulus', 'bilimin', 'ortaya', 'koyduğu', 'ihmalleri/iğrençlikleri', 'reddedip', 'mucize', 'kurtuluşlarla', 'avutuyor', 'kendini', ',', 'şaşırıyorum', '.']"
ortaya koymak,Konuyla ilgili yeni bir çözüm ortaya koydu.,idiom,1.0,4,0,0,"[5, 6]","['ortaya', 'koydu']","['konu', 'ilgili', 'yeni', 'bir', 'çözüm', 'orta', 'koy', '.']","['Konuyla', 'ilgili', 'yeni', 'bir', 'çözüm', 'ortaya', 'koydu', '.']"
ortaya koymak,Kurallar çerçevesinde mücadele ederek herkes yeteneğini ortaya koysun ama sonrasında da inşallah kol kola girip o sahadan çıkmasını hep beraber başaralım.,idiom,1.0,1,0,0,"[6, 7]","['ortaya', 'koysun']","['kural', 'çerçeve', 'mücadele', 'et', 'herkes', 'yetenek', 'orta', 'koy', 'ama', 'sonra', 'da', 'inşallah', 'kol', 'kol', 'gir', 'o', 'saha', 'çık', 'hep', 'beraber', 'baş', '.']","['Kurallar', 'çerçevesinde', 'mücadele', 'ederek', 'herkes', 'yeteneğini', 'ortaya', 'koysun', 'ama', 'sonrasında', 'da', 'inşallah', 'kol', 'kola', 'girip', 'o', 'sahadan', 'çıkmasını', 'hep', 'beraber', 'başaralım', '.']"
ortaya koymak,Kutuyu ortaya koydum.,nonidiom,1.0,3,0,0,"[1, 2]","['ortaya', 'koydum']","['kutu', 'orta', 'koymak', '.']","['Kutuyu', 'ortaya', 'koydum', '.']"
ortaya koymak,"Küresel ekonominin yakın geleceğine yönelik ortaya koyulan projeksiyonlar, birçok ülke için yüzde 20’lere varan işsizlik oranının söz konusu olacağına işaret etmektedir.",idiom,1.0,3,0,0,"[5, 6]","['ortaya', 'koyulan']","['küresel', 'ekonomi', 'yakın', 'gelecek', 'yönelik', 'orta', 'koy', 'projeksiyon', ',', 'birçok', 'ülke', 'için', 'yüz', '20.', 'varan', 'işsizlik', 'oran', 'söz', 'konu', 'olacak', 'işaret', 'et', 'i', '.']","['Küresel', 'ekonominin', 'yakın', 'geleceğine', 'yönelik', 'ortaya', 'koyulan', 'projeksiyonlar', ',', 'birçok', 'ülke', 'için', 'yüzde', '20’lere', 'varan', 'işsizlik', 'oranının', 'söz', 'konusu', 'olacağına', 'işaret', 'etmekte', 'dir', '.']"
ortaya koymak,Kıbrıs Türk halkının kendi özgür iradesini ortaya koyacak yetenekte ve kabiliyette olduğunu herkesin kabul etmesi lazım.,idiom,1.0,2,0,0,"[6, 7]","['ortaya', 'koyacak']","['Kıbrıs', 'Türk', 'halk', 'kendi', 'özgür', 'İrade', 'orta', 'koymak', 'yetenek', 've', 'kabiliyet', 'olmak', 'herkes', 'kabul', 'etmek', 'Laz', '.']","['Kıbrıs', 'Türk', 'halkının', 'kendi', 'özgür', 'iradesini', 'ortaya', 'koyacak', 'yetenekte', 've', 'kabiliyette', 'olduğunu', 'herkesin', 'kabul', 'etmesi', 'lazım', '.']"
ortaya koymak,Kıyafetleriniz  renkli kişiliğinizi özgürce ortaya koysun!,idiom,1.0,1,0,0,"[4, 5]","['ortaya', 'koysun']","['kıyafet', 'renkli', 'kişilik', 'özgürce', 'orta', 'koy', '!']","['Kıyafetleriniz', 'renkli', 'kişiliğinizi', 'özgürce', 'ortaya', 'koysun', '!']"
ortaya koymak,Kızılay’ın İzmirde ortaya koyduğu performans,idiom,0.75,3,1,0,"[4, 5]","['ortaya', 'koyduğu']","['Kızılay', '', 'In', 'İzmir', 'orta', 'koymak', 'performans']","['Kızılay', '’', 'ın', 'İzmirde', 'ortaya', 'koyduğu', 'performans']"
ortaya koymak,Lütfen masanın tam ortasına koyduğunuz çantanızı kaldırın,nonidiom,0.0,0,0,0,"[3, 4]","['ortasına', 'koyduğunuz']","['lütfen', 'masa', 'tam', 'orta', 'koymak', 'çanta', 'kalmak']","['Lütfen', 'masanın', 'tam', 'ortasına', 'koyduğunuz', 'çantanızı', 'kaldırın']"
ortaya koymak,Macın ortasında yeni oyuncu koydum,nonidiom,1.0,3,0,0,"[1, 4]","['ortasında', 'koydum']","['Macın', 'orta', 'yen', 'oyun', 'koymak']","['Macın', 'ortasında', 'yeni', 'oyuncu', 'koydum']"
ortaya koymak,Masanın ortasına koyduğu içeceklere kimse dokunmadı.,nonidiom,1.0,3,0,0,"[1, 2]","['ortasına', 'koyduğu']","['masa', 'orta', 'koy', 'içecek', 'kimse', 'dokun', '.']","['Masanın', 'ortasına', 'koyduğu', 'içeceklere', 'kimse', 'dokunmadı', '.']"
ortaya koymak,Masanın ortasına koyduğu vazonun orada güzel görünmediğine karar verdi.,nonidiom,0.5,1,1,0,"[1, 2]","['ortasına', 'koyduğu']","['masa', 'orta', 'koymak', 'vazo', 'ora', 'güzel', 'görünmek', 'kararmak', 'vermek', '.']","['Masanın', 'ortasına', 'koyduğu', 'vazonun', 'orada', 'güzel', 'görünmediğine', 'karar', 'verdi', '.']"
ortaya koymak,Masanın ortasına koyulan tadımlık tatlılar hemen bitti.,nonidiom,0.5,1,1,0,"[1, 2]","['ortasına', 'koyulan']","['masa', 'orta', 'koymak', 'tadım', 'tat', 'hemen', 'bitti', '.']","['Masanın', 'ortasına', 'koyulan', 'tadımlık', 'tatlılar', 'hemen', 'bitti', '.']"
ortaya koymak,Masanın ortasına çiçek koydum,nonidiom,1.0,3,0,0,"[1, 3]","['ortasına', 'koydum']","['masa', 'orta', 'Çiçek', 'koymak']","['Masanın', 'ortasına', 'çiçek', 'koydum']"
ortaya koymak,Masanın tam ortasına koyduğu vazonun içinde tek bir kırmızı gül vardı.,nonidiom,0.75,3,1,0,"[2, 3]","['ortasına', 'koyduğu']","['masa', 'tam', 'orta', 'koymak', 'vazo', 'iç', 'tek', 'bir', 'kırmız', 'gül', 'var', '.']","['Masanın', 'tam', 'ortasına', 'koyduğu', 'vazonun', 'içinde', 'tek', 'bir', 'kırmızı', 'gül', 'vardı', '.']"
ortaya koymak,Masasını cami çıkışında ortaya koydu ve bağış toplamaya başladı.,nonidiom,0.5,1,1,0,"[3, 4]","['ortaya', 'koydu']","['masa', 'cami', 'çıkmak', 'orta', 'koymak', 've', 'bağış', 'toplamak', 'başlamak', '.']","['Masasını', 'cami', 'çıkışında', 'ortaya', 'koydu', 've', 'bağış', 'toplamaya', 'başladı', '.']"
ortaya koymak,Masayı ortaya koy,nonidiom,1.0,2,0,0,"[1, 2]","['ortaya', 'koy']","['masa', 'orta', 'koy']","['Masayı', 'ortaya', 'koy']"
ortaya koymak,Meditasyonun bu aşamasında taşı avucumuzun ortasına koymamız gerekiyormuş.,nonidiom,1.0,3,0,0,"[5, 6]","['ortasına', 'koymamız']","['meditasyon', 'bu', 'aş', 'taşı', 'avuç', 'orta', 'koy', 'gerek', '.']","['Meditasyonun', 'bu', 'aşamasında', 'taşı', 'avucumuzun', 'ortasına', 'koymamız', 'gerekiyormuş', '.']"
ortaya koymak,Menüyü ortaya koy beraber bakalım.,nonidiom,0.6666666666666666,2,1,0,"[1, 2]","['ortaya', 'koy']","['menü', 'orta', 'koymak', 'beraber', 'bakmak', '.']","['Menüyü', 'ortaya', 'koy', 'beraber', 'bakalım', '.']"
ortaya koymak,"Milletimizin ortaya koyduğu büyük bir azim ve eşsiz bir fedakarlık ile inşa edilen Cumhuriyetimizin 97. yıl dönümününde, tüm Milli Mücadele kahramanlarımızı saygı ve minnetle anıyoruz.",idiom,0.6666666666666666,2,1,0,"[1, 2]","['ortaya', 'koyduğu']","['millet', 'orta', 'koymak', 'Büyük', 'bir', 'azim', 've', 'eş', 'bir', 'fedakâr', 'ile', 'inşa', 'etmek', 'cumhuriyet', '97', 'yıl', 'dönümününde', ',', 'tüm', 'mil', 'Mücadele', 'kahraman', 'saygı', 've', 'minnet', 'anmak', '.']","['Milletimizin', 'ortaya', 'koyduğu', 'büyük', 'bir', 'azim', 've', 'eşsiz', 'bir', 'fedakarlık', 'ile', 'inşa', 'edilen', 'Cumhuriyetimizin', '97.', 'yıl', 'dönümününde', ',', 'tüm', 'Milli', 'Mücadele', 'kahramanlarımızı', 'saygı', 've', 'minnetle', 'anıyoruz', '.']"
ortaya koymak,Müttefiklerimiz niyetini açıkça ortaya koysun.,idiom,1.0,1,0,0,"[3, 4]","['ortaya', 'koysun']","['müttefik', 'niyet', 'açıkça', 'orta', 'koy', '.']","['Müttefiklerimiz', 'niyetini', 'açıkça', 'ortaya', 'koysun', '.']"
ortaya koymak,O elindeki belgeleri ortaya koysun.,idiom,1.0,1,0,0,"[4, 5]","['ortaya', 'koysun']","['o', 'el', 'ki', 'belge', 'orta', 'koy', '.']","['O', 'elinde', 'ki', 'belgeleri', 'ortaya', 'koysun', '.']"
ortaya koymak,O hiç ortaya koyulacak bir fotoğraf mı?,nonidiom,1.0,3,0,0,"[2, 3]","['ortaya', 'koyulacak']","['o', 'hiç', 'orta', 'koy', 'bir', 'fotoğraf', 'mı', '?']","['O', 'hiç', 'ortaya', 'koyulacak', 'bir', 'fotoğraf', 'mı', '?']"
ortaya koymak,Objeleri sehpanın tam ortasına koymak yerine üçe-iki oranına göre yerleştir.,nonidiom,1.0,1,0,0,"[3, 4]","['ortasına', 'koymak']","['obje', 'sehpa', 'tam', 'orta', 'koy', 'yer', 'üç', '-', 'iki', 'oran', 'göre', 'yerleş', '.']","['Objeleri', 'sehpanın', 'tam', 'ortasına', 'koymak', 'yerine', 'üçe', '-', 'iki', 'oranına', 'göre', 'yerleştir', '.']"
ortaya koymak,"Oku, düşün, sorgula, harekete geç, üretken ol, anlamlı herhangi bir güzellik koy ortaya.",idiom,0.5,1,1,0,"[17, 16]","['ortaya', 'koy']","['ok', ',', 'düşmek', ',', 'sorgulamak', ',', 'hareket', 'geçmek', ',', 'üretken', 'olmak', ',', 'anlam', 'herhangi', 'bir', 'güzel', 'koymak', 'orta', '.']","['Oku', ',', 'düşün', ',', 'sorgula', ',', 'harekete', 'geç', ',', 'üretken', 'ol', ',', 'anlamlı', 'herhangi', 'bir', 'güzellik', 'koy', 'ortaya', '.']"
ortaya koymak,Orta bahçeye koydukları bahçe süsleri çalındı.,nonidiom,0.5,1,1,0,"[0, 2]","['Orta', 'koydukları']","['orta', 'bahçe', 'koymak', 'bahçe', 'süs', 'çalmak', '.']","['Orta', 'bahçeye', 'koydukları', 'bahçe', 'süsleri', 'çalındı', '.']"
ortaya koymak,Orta karelere koyduğun taşlar sana daha çok puan kazandırır.,nonidiom,1.0,3,0,0,"[0, 2]","['Orta', 'koyduğun']","['orta', 'kare', 'koy', 'taş', 'sen', 'daha', 'çok', 'puan', 'kazan', '.']","['Orta', 'karelere', 'koyduğun', 'taşlar', 'sana', 'daha', 'çok', 'puan', 'kazandırır', '.']"
ortaya koymak,Orta yere getirip koyduğun eşyalarını hemen toplamanı istiyorum.,nonidiom,1.0,2,0,0,"[0, 3]","['Orta', 'koyduğun']","['orta', 'yer', 'getirmek', 'koymak', 'eşya', 'hemen', 'toplamak', 'istemek', '.']","['Orta', 'yere', 'getirip', 'koyduğun', 'eşyalarını', 'hemen', 'toplamanı', 'istiyorum', '.']"
ortaya koymak,Orta yere koyduğu bavullarını hemen kaldırmasını istedim.,nonidiom,1.0,2,0,0,"[0, 2]","['Orta', 'koyduğu']","['orta', 'yer', 'koy', 'bavul', 'hemen', 'kal', 'iste', '.']","['Orta', 'yere', 'koyduğu', 'bavullarını', 'hemen', 'kaldırmasını', 'istedim', '.']"
ortaya koymak,Ortadaki saksıyı kaldırdı yerine saati koydu.,nonidiom,1.0,2,0,0,"[0, 5]","['Ortadaki', 'koydu']","['orta', 'sak', 'kalmak', 'yer', 'saat', 'koymak', '.']","['Ortadaki', 'saksıyı', 'kaldırdı', 'yerine', 'saati', 'koydu', '.']"
ortaya koymak,Ortaya arabanı koyacak kadar mı kazanacağını düşündün?,idiom,1.0,2,0,0,"[0, 2]","['Ortaya', 'koyacak']","['orta', 'araba', 'koy', 'kadar', 'mı', 'kazan', 'düşün', '?']","['Ortaya', 'arabanı', 'koyacak', 'kadar', 'mı', 'kazanacağını', 'düşündün', '?']"
ortaya koymak,Ortaya attıklarını dolaba koy,idiom,0.0,0,3,0,"[0, 3]","['Ortaya', 'koy']","['orta', 'atmak', 'dolap', 'koymak']","['Ortaya', 'attıklarını', 'dolaba', 'koy']"
ortaya koymak,Ortaya boya koydum resim yap,nonidiom,1.0,3,0,0,"[0, 2]","['Ortaya', 'koydum']","['orta', 'boya', 'koymak', 'resim', 'yapmak']","['Ortaya', 'boya', 'koydum', 'resim', 'yap']"
