idiom,submission,category,rating,likes,dislikes,reports,idiom_indices,idiom_words,lemmas,words
Gettare la spugna,Credo sia importante gettare le spugne dopo un eccessivo utilizzo,nonidiom,1.0,3,0,0,"[3, 4, 5]","['gettare', 'le', 'spugne']","['credere', 'essere', 'importante', 'gettare', 'la', 'spugna', 'dopo', 'un', 'eccessivo', 'utilizzo']","['Credo', 'sia', 'importante', 'gettare', 'le', 'spugne', 'dopo', 'un', 'eccessivo', 'utilizzo']"
Gettare la spugna,Da settimane Rosa ci vuole fare gettare la spugna.,idiom,0.3333333333333333,1,2,0,"[6, 7, 8]","['gettare', 'la', 'spugna']","['da', 'settimana', 'Rosa', 'ci', 'volere', 'fare', 'gettare', 'la', 'spugna', '.']","['Da', 'settimane', 'Rosa', 'ci', 'vuole', 'fare', 'gettare', 'la', 'spugna', '.']"
Gettare la spugna,Dai Camilla non gettare la spugna per così poco!,idiom,0.6666666666666666,2,1,0,"[3, 4, 5]","['gettare', 'la', 'spugna']","['dal', 'Camilla', 'non', 'gettare', 'la', 'spugna', 'per', 'così', 'poco', '!']","['Dai', 'Camilla', 'non', 'gettare', 'la', 'spugna', 'per', 'così', 'poco', '!']"
Gettare la spugna,Dante decise di gettare definitivamente la spugna con Beatrice,idiom,1.0,3,0,0,"[3, 5, 6]","['gettare', 'la', 'spugna']","['Dante', 'decidere', 'di', 'gettare', 'definitivamente', 'la', 'spugna', 'con', 'Beatrice']","['Dante', 'decise', 'di', 'gettare', 'definitivamente', 'la', 'spugna', 'con', 'Beatrice']"
Gettare la spugna,"Datemi 12 punti per ogni ""gettare la spugna""",idiom,0.6666666666666666,2,0,1,"[6, 7, 8]","['gettare', 'la', 'spugna']","['dare', '12', 'punto', 'per', 'ogni', '""', 'gettare', 'la', 'spugna', '""']","['Datemi', '12', 'punti', 'per', 'ogni', '""', 'gettare', 'la', 'spugna', '""']"
Gettare la spugna,"Di getto, hai voluto gettare la spugna, facendo germogliare sensi di colpa dentro di te",idiom,1.0,5,0,0,"[5, 6, 7]","['gettare', 'la', 'spugna']","['di', 'getto', ',', 'avere', 'volere', 'gettare', 'la', 'spugna', ',', 'fare', 'germogliare', 'senso', 'di', 'colpa', 'dentro', 'di', 'te']","['Di', 'getto', ',', 'hai', 'voluto', 'gettare', 'la', 'spugna', ',', 'facendo', 'germogliare', 'sensi', 'di', 'colpa', 'dentro', 'di', 'te']"
Gettare la spugna,Didiom mi sprona a non gettare mai la spugna.,idiom,0.75,3,1,0,"[5, 7, 8]","['gettare', 'la', 'spugna']","['Didiom', 'mi', 'spronare', 'a', 'non', 'gettare', 'mai', 'la', 'spugna', '.']","['Didiom', 'mi', 'sprona', 'a', 'non', 'gettare', 'mai', 'la', 'spugna', '.']"
Gettare la spugna,Dipende da te se vuoi gettare la spugna nell'acqua prima del makeup,nonidiom,1.0,3,0,0,"[5, 6, 7]","['gettare', 'la', 'spugna']","['dipendere', 'da', 'te', 'se', 'volere', 'gettare', 'la', 'spugna', ""nell'"", 'acqua', 'prima', 'del', 'makeup']","['Dipende', 'da', 'te', 'se', 'vuoi', 'gettare', 'la', 'spugna', ""nell'"", 'acqua', 'prima', 'del', 'makeup']"
Gettare la spugna,Dodiom mi fai gettare la spugna,idiom,1.0,4,0,0,"[3, 4, 5]","['gettare', 'la', 'spugna']","['Dodiom', 'mi', 'fare', 'gettare', 'la', 'spugna']","['Dodiom', 'mi', 'fai', 'gettare', 'la', 'spugna']"
Gettare la spugna,Dodiom non gettare la spugna e mostra i miei suggerimenti,idiom,0.5,2,2,0,"[2, 3, 4]","['gettare', 'la', 'spugna']","['Dodiom', 'non', 'gettare', 'la', 'spugna', 'e', 'mostrare', 'il', 'mio', 'suggerimento']","['Dodiom', 'non', 'gettare', 'la', 'spugna', 'e', 'mostra', 'i', 'miei', 'suggerimenti']"
Gettare la spugna,Dodiom proponi i miei esempi con gettare la spugna,idiom,0.75,3,0,1,"[6, 7, 8]","['gettare', 'la', 'spugna']","['Dodiom', 'proporre', 'il', 'mio', 'esempio', 'con', 'gettare', 'la', 'spugna']","['Dodiom', 'proponi', 'i', 'miei', 'esempi', 'con', 'gettare', 'la', 'spugna']"
Gettare la spugna,"Dodiom, io voglio gettare la spugna e continuare a chiamarti Diodato",idiom,1.0,2,0,0,"[4, 5, 6]","['gettare', 'la', 'spugna']","['Dodiom', ',', 'io', 'volere', 'gettare', 'la', 'spugna', 'e', 'continuare', 'a', 'chiamare', 'Diodato']","['Dodiom', ',', 'io', 'voglio', 'gettare', 'la', 'spugna', 'e', 'continuare', 'a', 'chiamarti', 'Diodato']"
Gettare la spugna,"Dodiom, ti prego, non gettare mai la spugna!",idiom,0.8,4,1,0,"[6, 8, 9]","['gettare', 'la', 'spugna']","['Dodiom', ',', 'ti', 'pregare', ',', 'non', 'gettare', 'mai', 'la', 'spugna', '!']","['Dodiom', ',', 'ti', 'prego', ',', 'non', 'gettare', 'mai', 'la', 'spugna', '!']"
Gettare la spugna,Dopo aver accuratamente lavato l'automobile ha gettato la spugna nel secchio,nonidiom,0.6,3,2,0,"[7, 8, 9]","['gettato', 'la', 'spugna']","['dopo', 'avere', 'accuratamente', 'lavare', ""l'"", 'automobile', 'avere', 'gettare', 'la', 'spugna', 'nel', 'secchio']","['Dopo', 'aver', 'accuratamente', 'lavato', ""l'"", 'automobile', 'ha', 'gettato', 'la', 'spugna', 'nel', 'secchio']"
Gettare la spugna,Dopo aver finito di pulire ha gettato la spugna nel secchio.,nonidiom,1.0,4,0,0,"[6, 7, 8]","['gettato', 'la', 'spugna']","['dopo', 'avere', 'finire', 'di', 'pulire', 'avere', 'gettare', 'la', 'spugna', 'nel', 'secchio', '.']","['Dopo', 'aver', 'finito', 'di', 'pulire', 'ha', 'gettato', 'la', 'spugna', 'nel', 'secchio', '.']"
Gettare la spugna,Dopo aver lavato l'auto ho gettato via la spugna.,nonidiom,0.6666666666666666,2,1,0,"[6, 8, 9]","['gettato', 'la', 'spugna']","['dopo', 'avere', 'lavare', ""l'"", 'auto', 'avere', 'gettare', 'via', 'la', 'spugna', '.']","['Dopo', 'aver', 'lavato', ""l'"", 'auto', 'ho', 'gettato', 'via', 'la', 'spugna', '.']"
Gettare la spugna,Dopo aver lavato la doccia ho gettato la spugna nel lavandino.,nonidiom,0.3333333333333333,1,2,0,"[6, 7, 8]","['gettato', 'la', 'spugna']","['dopo', 'avere', 'lavare', 'la', 'doccia', 'avere', 'gettare', 'la', 'spugna', 'nel', 'lavandino', '.']","['Dopo', 'aver', 'lavato', 'la', 'doccia', 'ho', 'gettato', 'la', 'spugna', 'nel', 'lavandino', '.']"
Gettare la spugna,"Dopo aver pulito i piatti, getta la spugna",nonidiom,1.0,4,0,0,"[6, 7, 8]","['getta', 'la', 'spugna']","['dopo', 'avere', 'pulire', 'il', 'piatto', ',', 'gettare', 'la', 'spugna']","['Dopo', 'aver', 'pulito', 'i', 'piatti', ',', 'getta', 'la', 'spugna']"
Gettare la spugna,Dopo avergli parlato ho gettato la spugna.,idiom,0.6666666666666666,2,1,0,"[4, 5, 6]","['gettato', 'la', 'spugna']","['dopo', 'avere', 'parlare', 'avere', 'gettare', 'la', 'spugna', '.']","['Dopo', 'avergli', 'parlato', 'ho', 'gettato', 'la', 'spugna', '.']"
Gettare la spugna,Dopo averla usata getta la spugna e non conservarla.,nonidiom,0.3333333333333333,1,2,0,"[3, 4, 5]","['getta', 'la', 'spugna']","['dopo', 'avere', 'usare', 'gettare', 'la', 'spugna', 'e', 'non', 'conservare', '.']","['Dopo', 'averla', 'usata', 'getta', 'la', 'spugna', 'e', 'non', 'conservarla', '.']"
Gettare la spugna,"Dopo essere stata bocciata all'esame orale di tedesco 1 e la docente mi aveva fatto piangere, ho pensato di voler gettare la spugna",idiom,1.0,3,0,0,"[22, 23, 24]","['gettare', 'la', 'spugna']","['dopo', 'essere', 'essere', 'bocciare', ""all'"", 'esame', 'orale', 'di', 'tedesco', '1', 'e', 'la', 'docente', 'mi', 'avere', 'fare', 'piangere', ',', 'avere', 'pensare', 'di', 'volere', 'gettare', 'la', 'spugna']","['Dopo', 'essere', 'stata', 'bocciata', ""all'"", 'esame', 'orale', 'di', 'tedesco', '1', 'e', 'la', 'docente', 'mi', 'aveva', 'fatto', 'piangere', ',', 'ho', 'pensato', 'di', 'voler', 'gettare', 'la', 'spugna']"
Gettare la spugna,Dopo essere stata bocciata più volte deciso di gettare la spugna,idiom,0.75,3,1,0,"[8, 9, 10]","['gettare', 'la', 'spugna']","['dopo', 'essere', 'essere', 'bocciare', 'più', 'volta', 'decidere', 'di', 'gettare', 'la', 'spugna']","['Dopo', 'essere', 'stata', 'bocciata', 'più', 'volte', 'deciso', 'di', 'gettare', 'la', 'spugna']"
Gettare la spugna,"Dopo il litigio, gli ha gettato la spugna in faccia.",nonidiom,0.6,3,2,0,"[6, 7, 8]","['gettato', 'la', 'spugna']","['dopo', 'il', 'litigio', ',', 'gli', 'avere', 'gettare', 'la', 'spugna', 'in', 'faccia', '.']","['Dopo', 'il', 'litigio', ',', 'gli', 'ha', 'gettato', 'la', 'spugna', 'in', 'faccia', '.']"
Gettare la spugna,Dopo l'ennesima delusione ha gettato la spugna.,idiom,1.0,4,0,0,"[5, 6, 7]","['gettato', 'la', 'spugna']","['dopo', ""l'"", 'ennesimo', 'delusione', 'avere', 'gettare', 'la', 'spugna', '.']","['Dopo', ""l'"", 'ennesima', 'delusione', 'ha', 'gettato', 'la', 'spugna', '.']"
Gettare la spugna,Dopo l'ennesima delusione ha gettato la spugna.,idiom,1.0,4,0,0,"[5, 6, 7]","['gettato', 'la', 'spugna']","['dopo', ""l'"", 'ennesimo', 'delusione', 'avere', 'gettare', 'la', 'spugna', '.']","['Dopo', ""l'"", 'ennesima', 'delusione', 'ha', 'gettato', 'la', 'spugna', '.']"
Gettare la spugna,Dopo la doccia sono abituata a gettare la spugna sul pavimento,nonidiom,1.0,4,0,0,"[6, 7, 8]","['gettare', 'la', 'spugna']","['dopo', 'la', 'doccia', 'essere', 'abituare', 'a', 'gettare', 'la', 'spugna', 'sul', 'pavimento']","['Dopo', 'la', 'doccia', 'sono', 'abituata', 'a', 'gettare', 'la', 'spugna', 'sul', 'pavimento']"
Gettare la spugna,Dopo oggi difficilmente getterò la spugna in altre situazioni simili.,idiom,0.5,1,1,0,"[3, 4, 5]","['getterò', 'la', 'spugna']","['dopo', 'oggi', 'difficilmente', 'gettare', 'la', 'spugna', 'in', 'altro', 'situazione', 'simile', '.']","['Dopo', 'oggi', 'difficilmente', 'getterò', 'la', 'spugna', 'in', 'altre', 'situazioni', 'simili', '.']"
Gettare la spugna,"Dopo quell'esame andato male, ho seriamente pensato di gettare la spugna",idiom,0.6666666666666666,2,1,0,"[10, 11, 12]","['gettare', 'la', 'spugna']","['dopo', 'quello', 'esame', 'andare', 'male', ',', 'avere', 'seriamente', 'pensare', 'di', 'gettare', 'la', 'spugna']","['Dopo', ""quell'"", 'esame', 'andato', 'male', ',', 'ho', 'seriamente', 'pensato', 'di', 'gettare', 'la', 'spugna']"
Gettare la spugna,"Dopo un fallimento bisogna rialzarsi più positivi, non gettare la spugna",idiom,0.75,3,0,1,"[9, 10, 11]","['gettare', 'la', 'spugna']","['dopo', 'un', 'fallimento', 'bisognare', 'rialzare', 'più', 'positivo', ',', 'non', 'gettare', 'la', 'spugna']","['Dopo', 'un', 'fallimento', 'bisogna', 'rialzarsi', 'più', 'positivi', ',', 'non', 'gettare', 'la', 'spugna']"
Gettare la spugna,"Dove va gettata la spugna, nell'indifferenziato?",nonidiom,0.8,4,1,0,"[2, 3, 4]","['gettata', 'la', 'spugna']","['dove', 'andare', 'gettare', 'la', 'spugna', ',', ""nell'"", 'indifferenziato', '?']","['Dove', 'va', 'gettata', 'la', 'spugna', ',', ""nell'"", 'indifferenziato', '?']"
Gettare la spugna,"Dovevo giocare al lancio del giavellotto, ma non lo avevamo, così abbiamo giocato a gettare la spugna, ci siamo divertiti un sacco!",nonidiom,0.8333333333333334,5,1,0,"[16, 17, 18]","['gettare', 'la', 'spugna']","['dovere', 'giocare', 'al', 'lancio', 'del', 'giavellotto', ',', 'ma', 'non', 'lo', 'avere', ',', 'così', 'avere', 'giocare', 'a', 'gettare', 'la', 'spugna', ',', 'ci', 'essere', 'divertire', 'un', 'sacco', '!']","['Dovevo', 'giocare', 'al', 'lancio', 'del', 'giavellotto', ',', 'ma', 'non', 'lo', 'avevamo', ',', 'così', 'abbiamo', 'giocato', 'a', 'gettare', 'la', 'spugna', ',', 'ci', 'siamo', 'divertiti', 'un', 'sacco', '!']"
Gettare la spugna,"Dovevo pulire la cucina, ma ho gettato la spugna sul tavolo e sono andata a dormire",nonidiom,0.8,4,1,0,"[7, 8, 9]","['gettato', 'la', 'spugna']","['dovere', 'pulire', 'la', 'cucina', ',', 'ma', 'avere', 'gettare', 'la', 'spugna', 'sul', 'tavolo', 'e', 'essere', 'andare', 'a', 'dormire']","['Dovevo', 'pulire', 'la', 'cucina', ',', 'ma', 'ho', 'gettato', 'la', 'spugna', 'sul', 'tavolo', 'e', 'sono', 'andata', 'a', 'dormire']"
Gettare la spugna,Dovreste gettare tutti la spugna perché vincerò io,idiom,1.0,3,0,0,"[1, 3, 4]","['gettare', 'la', 'spugna']","['dovere', 'gettare', 'tutti', 'la', 'spugna', 'perché', 'vincere', 'io']","['Dovreste', 'gettare', 'tutti', 'la', 'spugna', 'perché', 'vincerò', 'io']"
Gettare la spugna,E anche oggi hai gettato la spugna per i piatti dove non dovevi.,nonidiom,0.0,0,2,0,"[4, 5, 6]","['gettato', 'la', 'spugna']","['e', 'anche', 'oggi', 'avere', 'gettare', 'la', 'spugna', 'per', 'il', 'piatto', 'dove', 'non', 'dovere', '.']","['E', 'anche', 'oggi', 'hai', 'gettato', 'la', 'spugna', 'per', 'i', 'piatti', 'dove', 'non', 'dovevi', '.']"
Gettare la spugna,E fu così che gettò la spugna,idiom,1.0,4,0,0,"[4, 5, 6]","['gettò', 'la', 'spugna']","['e', 'essere', 'così', 'che', 'gettare', 'la', 'spugna']","['E', 'fu', 'così', 'che', 'gettò', 'la', 'spugna']"
Gettare la spugna,E ora come laviamo i piatti se hai gettato la spugna?,nonidiom,0.0,0,2,0,"[8, 9, 10]","['gettato', 'la', 'spugna']","['e', 'ora', 'come', 'lavare', 'il', 'piatto', 'se', 'avere', 'gettare', 'la', 'spugna', '?']","['E', 'ora', 'come', 'laviamo', 'i', 'piatti', 'se', 'hai', 'gettato', 'la', 'spugna', '?']"
Gettare la spugna,Era molto deciso nel farcela ma alla fine ha gettato la spugna,idiom,1.0,4,0,0,"[9, 10, 11]","['gettato', 'la', 'spugna']","['essere', 'molto', 'deciso', 'nel', 'farcela', 'ma', 'alla', 'fine', 'avere', 'gettare', 'la', 'spugna']","['Era', 'molto', 'deciso', 'nel', 'farcela', 'ma', 'alla', 'fine', 'ha', 'gettato', 'la', 'spugna']"
Gettare la spugna,"Era troppo difficile, ho dovuto gettare la spugna.",idiom,0.8,4,1,0,"[6, 7, 8]","['gettare', 'la', 'spugna']","['essere', 'troppo', 'difficile', ',', 'avere', 'dovere', 'gettare', 'la', 'spugna', '.']","['Era', 'troppo', 'difficile', ',', 'ho', 'dovuto', 'gettare', 'la', 'spugna', '.']"
Gettare la spugna,Essendosi rotto il bot non ci resta che gettare la spugna.,idiom,0.0,0,2,0,"[8, 9, 10]","['gettare', 'la', 'spugna']","['essere', 'rompere', 'il', 'bot', 'non', 'ci', 'restare', 'che', 'gettare', 'la', 'spugna', '.']","['Essendosi', 'rotto', 'il', 'bot', 'non', 'ci', 'resta', 'che', 'gettare', 'la', 'spugna', '.']"
Gettare la spugna,Facciamo esempi con gettare la spugna senza gettare le spugne,nonidiom,0.3333333333333333,1,2,0,"[3, 4, 5]","['gettare', 'la', 'spugna']","['fare', 'esempio', 'con', 'gettare', 'la', 'spugna', 'senza', 'gettare', 'la', 'spugna']","['Facciamo', 'esempi', 'con', 'gettare', 'la', 'spugna', 'senza', 'gettare', 'le', 'spugne']"
Gettare la spugna,Fame + lezioni = gettare la spugna,idiom,0.75,3,1,0,"[4, 5, 6]","['gettare', 'la', 'spugna']","['Fame', '[SYMBOL]', 'lezione', '[SYMBOL]', 'gettare', 'la', 'spugna']","['Fame', '+', 'lezioni', '=', 'gettare', 'la', 'spugna']"
Gettare la spugna,Fatemi vincere votando i miei suggerimenti con gettare la spugna,nonidiom,0.3333333333333333,1,2,0,"[7, 8, 9]","['gettare', 'la', 'spugna']","['fare', 'vincere', 'votare', 'il', 'mio', 'suggerimento', 'con', 'gettare', 'la', 'spugna']","['Fatemi', 'vincere', 'votando', 'i', 'miei', 'suggerimenti', 'con', 'gettare', 'la', 'spugna']"
Gettare la spugna,"Fatemi vincere, non gettate la spugna",idiom,0.6666666666666666,2,1,0,"[4, 5, 6]","['gettate', 'la', 'spugna']","['fare', 'vincere', ',', 'non', 'gettare', 'la', 'spugna']","['Fatemi', 'vincere', ',', 'non', 'gettate', 'la', 'spugna']"
Gettare la spugna,"Fermati, non gettare la spugna che mi serve.",nonidiom,0.3333333333333333,1,2,0,"[3, 4, 5]","['gettare', 'la', 'spugna']","['fermare', ',', 'non', 'gettare', 'la', 'spugna', 'che', 'mi', 'servire', '.']","['Fermati', ',', 'non', 'gettare', 'la', 'spugna', 'che', 'mi', 'serve', '.']"
Gettare la spugna,Forza getta la spugna che stai perdendo.,idiom,0.6666666666666666,2,1,0,"[1, 2, 3]","['getta', 'la', 'spugna']","['Forza', 'gettare', 'la', 'spugna', 'che', 'stare', 'perdere', '.']","['Forza', 'getta', 'la', 'spugna', 'che', 'stai', 'perdendo', '.']"
Gettare la spugna,Forza non gettare la spugna proprio adesso!,idiom,0.6666666666666666,2,1,0,"[2, 3, 4]","['gettare', 'la', 'spugna']","['Forza', 'non', 'gettare', 'la', 'spugna', 'proprio', 'adesso', '!']","['Forza', 'non', 'gettare', 'la', 'spugna', 'proprio', 'adesso', '!']"
Gettare la spugna,G di gettare la spugna,idiom,0.3333333333333333,1,1,1,"[2, 3, 4]","['gettare', 'la', 'spugna']","['G', 'di', 'gettare', 'la', 'spugna']","['G', 'di', 'gettare', 'la', 'spugna']"
Gettare la spugna,G di insulti per cheffftony che non vuole gettare la spugna,idiom,1.0,2,0,0,"[8, 9, 10]","['gettare', 'la', 'spugna']","['G', 'di', 'insulto', 'per', 'cheffftony', 'che', 'non', 'volere', 'gettare', 'la', 'spugna']","['G', 'di', 'insulti', 'per', 'cheffftony', 'che', 'non', 'vuole', 'gettare', 'la', 'spugna']"
Gettare la spugna,"G di terzo posto, getterai la spugna invece di insultarmi?",idiom,0.6666666666666666,2,1,0,"[5, 6, 7]","['getterai', 'la', 'spugna']","['G', 'di', 'terzo', 'posto', ',', 'gettare', 'la', 'spugna', 'invece', 'di', 'insultarmi', '?']","['G', 'di', 'terzo', 'posto', ',', 'getterai', 'la', 'spugna', 'invece', 'di', 'insultarmi', '?']"
Gettare la spugna,Getta e la spugna,nonidiom,1.0,3,0,0,"[0, 2, 3]","['Getta', 'la', 'spugna']","['gettare', 'e', 'la', 'spugna']","['Getta', 'e', 'la', 'spugna']"
Gettare la spugna,Getta la spugna,idiom,0.75,3,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna']","['Getta', 'la', 'spugna']"
Gettare la spugna,"Getta la spugna Giuseppe, basta con le insinuazioni",idiom,0.6666666666666666,2,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'Giuseppe', ',', 'bastare', 'con', 'la', 'insinuazione']","['Getta', 'la', 'spugna', 'Giuseppe', ',', 'basta', 'con', 'le', 'insinuazioni']"
Gettare la spugna,Getta la spugna adesso e te ne pentirai,idiom,0.8,4,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'adesso', 'e', 'te', 'ne', 'pentire']","['Getta', 'la', 'spugna', 'adesso', 'e', 'te', 'ne', 'pentirai']"
Gettare la spugna,Getta la spugna che ormai è palese la tua debolezza.,idiom,0.6666666666666666,2,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'che', 'ormai', 'essere', 'palese', 'la', 'tuo', 'debolezza', '.']","['Getta', 'la', 'spugna', 'che', 'ormai', 'è', 'palese', 'la', 'tua', 'debolezza', '.']"
Gettare la spugna,Getta la spugna che ti ho suggerito perché puzza.,nonidiom,0.3333333333333333,1,2,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'che', 'ti', 'avere', 'suggerire', 'perché', 'puzza', '.']","['Getta', 'la', 'spugna', 'che', 'ti', 'ho', 'suggerito', 'perché', 'puzza', '.']"
Gettare la spugna,Getta la spugna dopo aver lavato il pavimento,nonidiom,0.8,4,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'dopo', 'avere', 'lavare', 'il', 'pavimento']","['Getta', 'la', 'spugna', 'dopo', 'aver', 'lavato', 'il', 'pavimento']"
Gettare la spugna,Getta la spugna dopo averla usata,nonidiom,0.6666666666666666,2,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'dopo', 'avere', 'usare']","['Getta', 'la', 'spugna', 'dopo', 'averla', 'usata']"
Gettare la spugna,Getta la spugna e arrenditi!,idiom,0.5,2,2,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'e', 'arrenditi', '!']","['Getta', 'la', 'spugna', 'e', 'arrenditi', '!']"
Gettare la spugna,Getta la spugna e va bene così,idiom,0.6666666666666666,2,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'e', 'andare', 'bene', 'così']","['Getta', 'la', 'spugna', 'e', 'va', 'bene', 'così']"
Gettare la spugna,Getta la spugna gialla,nonidiom,0.5,2,2,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'giallo']","['Getta', 'la', 'spugna', 'gialla']"
Gettare la spugna,Getta la spugna nel lavandino,nonidiom,0.8,4,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'nel', 'lavandino']","['Getta', 'la', 'spugna', 'nel', 'lavandino']"
Gettare la spugna,"Getta la spugna nell'indifferenziato, rispetta l'ambiente.",nonidiom,1.0,4,0,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', ""nell'"", 'indifferenziato', ',', 'rispettare', ""l'"", 'ambiente', '.']","['Getta', 'la', 'spugna', ""nell'"", 'indifferenziato', ',', 'rispetta', ""l'"", 'ambiente', '.']"
Gettare la spugna,Getta la spugna per i piatti nel cestino.,nonidiom,0.3333333333333333,1,2,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'per', 'il', 'piatto', 'nel', 'cestino', '.']","['Getta', 'la', 'spugna', 'per', 'i', 'piatti', 'nel', 'cestino', '.']"
Gettare la spugna,Getta la spugna perché si è bucata.,nonidiom,0.5,1,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'perché', 'si', 'essere', 'bucare', '.']","['Getta', 'la', 'spugna', 'perché', 'si', 'è', 'bucata', '.']"
Gettare la spugna,Getta la spugna perché sta iniziando a puzzare,nonidiom,0.8,4,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'perché', 'stare', 'iniziare', 'a', 'puzzare']","['Getta', 'la', 'spugna', 'perché', 'sta', 'iniziando', 'a', 'puzzare']"
Gettare la spugna,Getta la spugna qui,nonidiom,0.8,4,1,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'qui']","['Getta', 'la', 'spugna', 'qui']"
Gettare la spugna,Getta la spugna sporca,nonidiom,0.3333333333333333,1,2,0,"[0, 1, 2]","['Getta', 'la', 'spugna']","['gettare', 'la', 'spugna', 'sporco']","['Getta', 'la', 'spugna', 'sporca']"
